,PropertyGFATotal,SiteEnergyUse(kBtu),TotalGHGEmissions,YearBuilt,NumberofBuildings,NumberofFloors,ENERGYSTARScore,distance,code_1,code_2,code_3,code_4,code_5,code_6,code_7,code_8,code_9,code_10,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9
1249,-0.5074411894829591,-0.29518572306847274,-0.21508255267200554,-0.27131920411168886,-0.04707210632781032,-0.3646573564233303,-0.7176320233540895,-0.12989783607728275,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1251,-0.40084321946279566,-0.21193568881575905,-0.09510621602439197,0.200966509315453,-0.04707210632781032,-0.49204245981881234,0.826929142123302,1.4233139195031257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1252,-0.43386432436304034,-0.29235950042994585,-0.2144878894618363,0.200966509315453,-0.04707210632781032,-0.2372722530278483,-1.3846016175375087,1.4233139195031257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1254,-0.4352320334288314,-0.3261473099689478,-0.2215631680644621,0.5787950800571665,-0.04707210632781032,-0.3646573564233303,0.510996176457472,1.2713205417998523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1256,-0.434736912942649,-0.27535683080267814,-0.16594395393781708,-0.14537634719778436,-0.04707210632781032,-0.49204245981881234,0.7567218164197843,1.3067549556256528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1258,-0.37498420397158566,-0.2537176840641111,-0.1494147438918885,-0.7121192033103546,-0.04707210632781032,-0.49204245981881234,-0.5772173719470539,0.6773570227996438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1259,-0.4015393294532699,-0.16007123903198614,-0.18680571022926434,1.1455379361697369,-0.04707210632781032,-0.2372722530278483,-2.191985863127963,0.6955582099139526,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1260,-0.41726553261835087,-0.18741848267827094,-0.1811139337890731,0.8306807938849755,-0.04707210632781032,-0.49204245981881234,-1.6303272574998209,1.8102353500025574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1261,-0.486175519492273,-0.2735785454480473,-0.17852896922241904,1.3029665073121175,-0.04707210632781032,-0.49204245981881234,0.47589251360571305,1.8102353500025574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1264,-0.45655652961589555,-0.30643561885699566,-0.21028883903900863,-1.6881763443931144,-0.04707210632781032,0.01749795376311571,0.9322401306785788,-0.5871781954372165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1265,-0.3646405977751016,-0.28614364176291623,-0.20697571543949433,-0.3342906325686411,-0.04707210632781032,-0.49204245981881234,1.0375511192338556,0.866766493500401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1269,-0.5158729442971546,-0.31532323581268834,-0.2192937390787142,-1.3733192021083531,-0.04707210632781032,-0.3646573564233303,0.510996176457472,-0.5407706042637106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1270,-0.43817334324773677,-0.27060463932840106,-0.20993689550645953,-1.7196620586215905,-0.04707210632781032,0.2722681605540797,-0.893150337612884,-0.5791910991033978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1274,-0.5039606395305877,-0.3010779240995676,-0.2124611801537085,-1.1529192025090202,-0.04707210632781032,-0.49204245981881234,0.862032804975061,-0.29318077513524976,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1275,-0.516608271751881,-0.30855837436496686,-0.18349258662975002,-1.1844049167374964,-0.04707210632781032,-0.49204245981881234,-1.6654309203515798,-0.4744479015009862,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1278,0.5839318188218918,0.1068274534044437,0.13116920343694277,1.428909364226022,-0.04707210632781032,0.14488305715859773,1.21306943349265,1.3080242438027467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1281,-0.43206032100744507,-0.26792909143350974,-0.15334680266933406,0.012052223944596268,-0.04707210632781032,-0.49204245981881234,0.12485588508812408,0.6724557083964444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1282,-0.49021491831023645,-0.21621974265344696,-0.13044620108587798,0.9251379365704039,-0.04707210632781032,-0.49204245981881234,-1.911156560313892,0.9966331161329542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1283,-0.3741900503204812,-0.2803468276469908,-0.2119757407984683,-1.6881763443931144,-2.024100572095851,-0.2372722530278483,1.0726547820856143,-0.22210625855263103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1284,-0.3591991746101266,-0.31490223329836625,-0.19365040513815104,-2.0030334866778756,-0.04707210632781032,-0.3646573564233303,-1.1037723147234375,-0.17615213267592142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1285,-0.5118531542113172,-0.3303472572860058,-0.21758256535149254,-1.6881763443931144,-0.04707210632781032,-0.3646573564233303,1.21306943349265,-0.16770862334983386,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1287,-0.4856754968230591,-0.3074271693266194,-0.20598056476125193,-1.2788620594229247,-0.04707210632781032,-0.49204245981881234,1.0726547820856143,0.07766466426907921,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1288,-0.4289425325994053,0.16402330313122895,0.2771650895254307,0.07502365240154851,-0.04707210632781032,-0.49204245981881234,0.7918254792715431,1.3957461502823232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1289,-0.468204116498761,-0.2871133817854943,-0.15831042007666501,-0.05091920451235598,-0.04707210632781032,-0.2372722530278483,1.0375511192338556,1.3017070620082802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1290,-0.5159219661274697,-0.2984824051090046,-0.16703619248710752,0.043537938173072395,-0.04707210632781032,-0.49204245981881234,-1.0686686518716786,-0.2561530139569264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1292,-0.41879501372418165,-0.2776338232841394,-0.19013096981265964,0.23245222354392914,-0.04707210632781032,-0.3646573564233303,0.9673437935303376,-0.18016066815758328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1293,-0.5107256521140702,-0.27084832111449464,-0.20998543944198353,1.0825665077127846,-0.04707210632781032,-0.3646573564233303,-1.7707419089068566,-0.16686845847715476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1294,-0.46449806612694017,-0.09371434468092696,-0.17291000868551382,0.5158236516002143,-0.04707210632781032,-0.49204245981881234,-1.3494979546857497,-0.14772998454639538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1295,-0.49983790360108865,-0.26194729905837055,-0.20812863390818978,0.5158236516002143,-0.04707210632781032,-0.3646573564233303,-1.4197052803892676,-0.14772998454639538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1296,-0.0405278644638519,-0.1073031045885979,0.0868849982551562,-1.0269763455951157,-0.04707210632781032,-0.2372722530278483,0.6163071650127486,0.49635311964930756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1297,-0.49641127766206383,-0.3025142025449064,-0.18589551143818897,-1.1214334882805441,-0.04707210632781032,-0.3646573564233303,0.019544896532847376,0.5100451202924966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1298,-0.4394675195680552,-0.29220044813014173,-0.16209684704753852,-1.089947774052068,-0.04707210632781032,-0.2372722530278483,0.7918254792715431,0.5353059069254419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1299,-0.36439548862352616,-0.28985742049695096,-0.19049504932908978,-0.7121192033103546,-0.04707210632781032,-0.49204245981881234,-1.946260223165651,0.14427039634437408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1300,-0.5072941239920138,-0.2859757672598127,-0.1724002973625116,-0.302804918340165,-0.04707210632781032,-0.3646573564233303,-0.893150337612884,0.23529429064341206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1301,-0.5347463489684643,-0.33254346231130255,-0.22223064717791738,-0.36577634679711724,-0.04707210632781032,-0.49204245981881234,1.21306943349265,0.15884059704716774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1302,-0.45061508378170667,-0.2825700734065188,-0.21243690818594652,0.012052223944596268,-0.04707210632781032,-0.49204245981881234,-2.262193188831481,0.12669388235510462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1306,-0.4974750513799013,-0.32182355369000853,-0.20673299576187423,-1.0584620598235919,-0.04707210632781032,-0.49204245981881234,-0.015558766318911524,-0.4294721648299061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1310,-0.3886612946294958,-0.2506112882579167,-0.12928114663330154,-1.2788620594229247,-0.04707210632781032,-0.1098871496323663,0.3354778621986775,-0.7428178803429853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1311,-0.5071176454028795,-0.3140062213281611,-0.1892450429893463,-0.39726206102559336,-0.04707210632781032,-0.3646573564233303,1.0726547820856143,1.4787032916199936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1313,-0.5006761768994766,-0.302062165681979,-0.2165267347538451,0.10650936663002464,-0.04707210632781032,-0.3646573564233303,-0.3665953948365005,1.017892487138082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1314,-0.46758644143679085,-0.22563941021797043,-0.07766680718738805,-0.11389063296930824,-0.04707210632781032,-0.49204245981881234,-1.1739796404269551,0.6028541385411246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1316,-0.36263070273218295,-0.2590255278148086,-0.14554336503384796,-0.05091920451235598,-0.04707210632781032,-0.49204245981881234,0.7567218164197843,0.4159013841892455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1317,4.65299864849201,0.7292173835984906,0.32144929470721717,1.428909364226022,-0.04707210632781032,4.348591469209504,-0.015558766318911524,-1.0341820268845698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1320,-0.5017938746306607,-0.297090409475645,-0.20640532419708713,0.5158236516002143,-0.04707210632781032,-0.1098871496323663,0.4407888507539542,1.6787459571184433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1322,-0.4598949162603532,-0.2147575811975691,-0.0717565830373387,-0.05091920451235598,-0.04707210632781032,-0.49204245981881234,-1.876052897462133,0.5023042759670798,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1323,-0.5043086945258248,-0.3314259832267138,-0.22266754259763355,-0.23983348988321274,-0.04707210632781032,-0.49204245981881234,-0.2963880691329827,0.4888632315127248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1324,-0.41864304605020486,-0.2952339874933958,-0.17948771194901844,-0.23983348988321274,-0.04707210632781032,-0.49204245981881234,0.3354778621986775,0.46734374983067883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1325,-0.253022792330673,-0.23528849549074435,-0.10906259748754751,-1.2158906309659725,-0.04707210632781032,-0.3646573564233303,0.9322401306785788,-0.7222638617203228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1326,-0.48503821302896294,-0.30951327176315085,-0.1902766016192317,-1.8141192013070189,-0.04707210632781032,-0.49204245981881234,0.8971364678268199,-0.764721015657978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1327,-0.4010246002349615,-0.28053567130455737,-0.1942814762999633,-0.08240491874083211,-0.04707210632781032,-0.49204245981881234,0.6163071650127486,1.1749781009813425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1329,-0.4749397159840544,-0.2916200269874134,-0.18941494676368037,1.428909364226022,5.884013290976312,-0.3646573564233303,0.9322401306785788,-0.0007595369299963986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1334,-0.5001614476811682,-0.30463653614338415,-0.2170607180446093,-0.4602334894825456,-0.04707210632781032,-0.2372722530278483,0.40568518790219527,-0.8941035469531571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1335,-0.4634686076903233,-0.19540859961171278,-0.10134411173922844,0.043537938173072395,-0.04707210632781032,-0.1098871496323663,-1.244186966130473,-0.8964902063449185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1337,-0.5075392331435893,-0.32576758131925976,-0.20828640169864285,-2.0030334866778756,-0.04707210632781032,-0.49204245981881234,1.21306943349265,-0.016067881974422646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1341,-0.39160260444840117,-0.2254470801226739,-0.07611340125061944,-1.5622334874792099,-0.04707210632781032,-0.1098871496323663,0.40568518790219527,-0.7470071942704104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1346,-0.48989137423015683,-0.31825101231892006,-0.21991267425664546,-2.0030334866778756,-0.04707210632781032,-0.2372722530278483,1.177965770640891,-0.6966655742607201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1349,-0.5016566135057785,-0.3197495539945892,-0.2202282098375516,-0.806576345995783,-0.04707210632781032,-0.49204245981881234,-1.3494979546857497,-0.5453902210284042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1351,-0.38886228413378765,-0.2746387610561229,-0.1990994619007222,-1.0584620598235919,-0.04707210632781032,-0.49204245981881234,0.5812035021609898,0.05582919398396611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1352,-0.49898492375360604,-0.30557190191106776,-0.216247607124582,0.200966509315453,-0.04707210632781032,-0.3646573564233303,0.23016687364340077,0.47105472465585535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1353,-0.4766946975093346,-0.30437183214834035,-0.18281297153241377,-2.0030334866778756,-0.04707210632781032,-0.2372722530278483,1.0726547820856143,-0.6629051614700159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1355,-0.42331972866226447,-0.30977918337937943,-0.20755824266578257,-1.9400620582209234,-0.04707210632781032,-0.1098871496323663,1.177965770640891,-0.673569469510805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1356,-0.3831953605493632,-0.25402168122293367,-0.14673269145418644,-1.7196620586215905,-2.024100572095851,-0.2372722530278483,-0.26128440628122385,-0.706758621077352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1362,-0.4335652911981183,-0.3250015351578548,-0.22132044838684203,-1.4992620590222576,-0.04707210632781032,-0.3646573564233303,1.21306943349265,-0.7114696891900077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1364,-0.46640991750922867,-0.2874942776339006,-0.2020970499193304,-1.3733192021083531,-0.04707210632781032,-0.49204245981881234,0.4407888507539542,-0.7402529757762843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1369,-0.44208528530688096,-0.19286008437040097,-0.19366254112203207,0.48433793737173814,-0.04707210632781032,-0.2372722530278483,-2.2270895259797223,-0.46655454903557203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1370,-0.14837098897401862,-0.047485291998988904,-0.0011251568498907103,0.1694807950869769,-0.04707210632781032,0.14488305715859773,-2.262193188831481,-0.8855225673758856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1371,-0.4940582298069395,-0.32523137351441767,-0.21730343772222943,-1.6881763443931144,-0.04707210632781032,-0.3646573564233303,0.12485588508812408,-0.881358876182965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1373,-0.34570346472438235,-0.2562439214736091,-0.2069271715039703,-0.08240491874083211,-2.024100572095851,-0.2372722530278483,1.21306943349265,-0.12489260461214854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1377,-0.47962620296217695,-0.29691107015049895,-0.20304365666204877,-1.4677763447937815,-0.04707210632781032,-0.2372722530278483,1.0024474563820966,-0.8929917661973695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1380,-0.3953331657353795,0.25098092137499617,0.252856713811778,1.0825665077127846,-0.04707210632781032,-0.49204245981881234,-1.7005345832033387,-0.631894945426641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1382,-0.5089510618566638,-0.3035751786006318,-0.1789294566904922,-0.23983348988321274,-0.04707210632781032,-0.3646573564233303,-1.595223594648062,0.8271520338690944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1385,-0.4269130288243606,-0.26402807583494925,-0.14021566811008684,-1.2158906309659725,-0.04707210632781032,-0.2372722530278483,0.6865144907162665,0.08853858364686454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1386,0.13691155254464824,0.4952485098521668,0.7377256778095633,-0.019433490283879855,-0.04707210632781032,1.4187340911134179,-0.5070100462435361,0.2702618123834452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1387,5.300665266248917,0.78046134852249,0.2531237054571601,1.428909364226022,-0.04707210632781032,1.800889401299864,0.7567218164197843,-1.1884714824014866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1388,-0.4960191030195431,-0.30520490381190246,-0.19701207267318938,0.13799508085850076,-0.04707210632781032,-0.49204245981881234,0.2652705364951597,1.6935321305471847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1392,-0.500813438024359,-0.28930373881576926,-0.15735167735006564,-0.806576345995783,-0.04707210632781032,-0.3646573564233303,-0.12086975487418822,1.6403089203271533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1395,-0.3205209504915205,-0.19206570206002524,-0.07656243265421663,-1.8770906297639711,-0.04707210632781032,-0.2372722530278483,-0.4719063833917772,-0.8566897653067249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1397,-0.46558635075993515,-0.2803828592230091,-0.21198787678234932,0.5158236516002143,-0.04707210632781032,-0.2372722530278483,-0.1559734177259471,-1.0156888379758873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1398,-0.46705210348635634,-0.2793625355364963,-0.18287365145181878,-1.3733192021083531,-0.04707210632781032,-0.2372722530278483,0.826929142123302,-0.9559887335399525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1399,-0.4189126661169379,-0.2652986600639679,-0.16691483264829743,0.012052223944596268,-0.04707210632781032,-0.3646573564233303,0.5812035021609898,0.8807167207024266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1400,-0.4897394065561801,-0.30154215844174165,-0.17733964280208056,-0.11389063296930824,-0.04707210632781032,-0.3646573564233303,0.9322401306785788,-0.7425493514273362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1401,0.07801182342106748,0.4465258558495685,0.6471062861701004,0.10650936663002464,-0.04707210632781032,-0.49204245981881234,0.3705815250504364,1.967171641659164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1402,-0.4784300703024888,-0.25292581805227093,-0.18049499861114182,-1.6252049159361621,-0.04707210632781032,-0.3646573564233303,0.2652705364951597,-1.0064064034011073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1403,-0.4102112912360094,-0.26003641285540885,-0.15315262692723797,0.8306807938849755,-0.04707210632781032,-0.1098871496323663,0.2652705364951597,2.1484901273221295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1404,-0.505215598386654,-0.3148105980933628,-0.1970727525925944,-0.7121192033103546,-0.04707210632781032,-0.3646573564233303,-0.43680272054001834,0.35871638605112494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1407,-0.47935168071241246,-0.2952746120721627,-0.20891747286045512,-1.3103477736514009,-0.04707210632781032,-0.2372722530278483,0.6514108278645075,-0.8332147983242781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1408,-0.3402571393763758,-0.09061479037717661,0.022442923847020655,-0.08240491874083211,-0.04707210632781032,-0.3646573564233303,1.142862107789132,-0.054612813710020566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1409,-0.355321547832203,-0.24805346574370826,-0.15111378163522918,0.23245222354392914,-0.04707210632781032,-0.3646573564233303,0.3354778621986775,1.8736023337775625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
